"date_id","Symbol","A000070","A003200","A016800","A005720","A015350","A033660","A007160","A000320","A004700","A014280","A003070","A000860","A005810","A000430","A092230","A002620","A007700","A013520","A002390","A004970","A025000","A035510","A067830","A000540","A006220","A015360","A004250","A001940","A021820","A136490"
255,"2016-01-12","168,000","145,500","37,350","7,340","32,500","6,260","68,400","21,500","34,900","7,200","14,500","35,000","39,400","4,670","57,400","27,489","15,200","3,565","30,400","16,300","45,700","95,000","5,300","3,985","9,168","35,400","7,690","11,624","22,000","12,742"
256,"2016-01-13","173,500","143,000","37,200","7,420","32,750","6,250","71,500","22,500","34,950","7,510","15,300","35,700","39,650","4,690","57,300","26,658","15,200","3,680","30,600","16,350","45,800","98,600","5,400","4,000","8,781","35,350","7,700","11,624","22,250","12,720"
257,"2016-01-14","168,000","140,000","37,100","7,280","32,750","6,300","69,800","22,650","34,200","7,530","15,000","34,850","39,050","4,680","56,800","23,888","15,250","3,535","30,000","15,950","44,900","97,300","5,400","3,910","8,414","35,450","7,660","11,624","22,000","12,902"
258,"2016-01-15","167,000","138,500","36,850","7,210","32,500","6,240","67,100","22,300","33,550","7,280","14,100","34,050","39,300","4,720","56,800","23,888","15,050","3,545","31,000","15,850","44,850","100,500","5,270","3,910","8,106","35,500","7,540","11,424","21,850","12,697"
259,"2016-01-18","171,000","138,500","36,850","7,230","32,550","6,180","65,300","22,250","33,650","7,270","14,500","35,050","39,550","4,660","56,300","25,066","14,450","3,550","31,400","15,550","44,750","102,500","5,290","3,900","8,404","35,700","7,310","11,624","21,550","12,788"
260,"2016-01-19","171,500","135,500","36,400","7,220","32,650","6,120","64,500","21,850","33,200","7,090","14,300","34,800","39,450","4,640","56,500","26,554","14,450","3,550","32,050","15,350","44,700","99,600","5,300","3,845","8,136","35,500","7,670","11,624","21,600","13,222"
261,"2016-01-20","163,000","137,000","35,950","7,130","32,500","6,040","62,000","22,000","31,150","6,470","14,150","34,000","38,700","4,615","55,300","28,043","14,050","3,560","33,250","14,700","44,200","98,000","5,200","3,785","7,769","34,950","7,730","11,224","21,300","12,788"
262,"2016-01-21","160,500","136,500","36,150","7,130","32,350","5,830","62,700","22,100","31,100","6,500","13,800","34,000","38,500","4,615","54,300","27,143","14,500","3,590","32,050","14,650","44,000","97,900","5,320","3,800","7,640","34,600","7,540","10,883","21,250","12,674"
263,"2016-01-22","165,500","140,500","36,300","7,140","32,600","6,170","61,600","22,550","32,950","6,460","13,950","34,050","39,750","4,650","56,300","27,766","14,750","3,560","33,400","14,400","45,200","101,000","5,250","3,780","7,739","35,050","7,550","11,364","21,050","12,788"
264,"2016-01-25","168,000","137,000","36,150","7,180","32,550","6,100","61,400","22,750","33,100","6,520","13,950","34,050","38,800","4,670","56,800","27,870","15,300","3,615","35,500","14,450","45,200","107,000","5,250","3,850","8,017","35,350","7,550","11,484","20,800","12,697"
265,"2016-01-26","165,000","137,500","35,750","7,110","32,500","6,130","62,800","22,500","32,600","6,420","13,550","33,750","38,500","4,560","56,900","28,008","15,450","3,550","36,200","14,500","44,700","108,000","5,250","3,870","7,987","35,050","7,610","11,484","20,200","12,902"
266,"2016-01-27","162,500","145,500","35,650","7,080","32,500","6,120","62,400","22,300","33,550","6,670","13,200","34,250","38,250","4,575","57,300","27,558","15,650","3,540","35,750","14,500","45,800","107,000","5,230","3,855","7,997","35,450","7,480","11,544","20,300","13,085"
267,"2016-01-28","164,500","144,000","35,250","7,100","32,300","6,130","62,400","22,500","33,000","6,840","13,400","34,650","38,700","4,585","57,600","27,662","15,150","3,610","36,000","14,600","45,000","105,000","5,230","3,890","8,474","35,400","7,480","11,985","20,350","12,697"
268,"2016-01-29","175,000","147,000","35,250","7,100","32,250","6,120","62,000","23,400","32,750","6,920","14,050","34,850","38,500","4,600","57,400","26,589","15,050","3,610","36,000","14,600","45,000","104,000","5,220","3,920","8,642","35,350","7,470","11,925","20,000","12,879"
269,"2016-02-01","183,000","146,500","35,250","7,100","32,350","6,120","64,300","23,150","33,250","6,760","14,050","36,600","38,500","4,505","57,800","26,693","14,700","3,620","37,200","14,500","45,000","102,000","5,160","3,900","8,821","35,800","7,410","12,005","19,900","12,925"
270,"2016-02-02","183,000","147,000","36,500","7,200","32,300","6,120","65,800","22,750","32,800","6,490","13,950","36,000","38,150","4,530","58,400","26,450","14,500","3,630","36,900","14,300","45,000","104,000","5,160","3,960","9,019","35,700","7,590","11,985","19,450","12,742"
271,"2016-02-03","177,000","148,000","36,150","7,170","32,300","6,120","66,700","22,750","31,750","6,510","13,800","35,500","37,700","4,540","58,600","25,723","14,450","3,635","35,800","14,300","44,400","103,000","5,100","3,925","8,702","36,000","7,500","11,685","19,200","12,994"
272,"2016-02-04","179,500","148,000","36,350","7,150","32,250","6,170","66,200","22,050","33,150","6,720","13,800","35,900","38,000","4,600","58,500","26,381","13,900","3,800","35,500","14,400","44,950","106,000","5,150","3,920","8,464","36,250","7,450","11,865","19,200","13,016"
273,"2016-02-05","178,000","146,000","36,300","7,300","31,700","6,180","65,400","21,450","34,350","6,780","13,700","36,550","38,500","4,550","58,800","26,554","14,000","3,970","35,400","14,300","45,550","104,500","5,430","3,910","8,325","36,650","7,530","11,885","19,500","13,245"
274,"2016-02-11","169,500","148,000","36,000","7,160","31,250","6,140","62,000","21,050","32,400","6,410","13,200","35,450","38,150","4,500","58,100","25,585","13,100","3,745","33,500","13,950","45,300","98,500","5,510","3,780","8,186","35,450","7,380","11,925","19,750","13,199"
275,"2016-02-12","147,500","147,500","34,600","7,150","31,000","6,000","59,500","20,800","30,400","5,830","12,600","33,900","37,500","4,350","57,400","25,135","12,000","3,645","31,550","13,450","44,500","97,000","5,490","3,760","8,087","34,700","7,370","11,404","19,200","13,199"
276,"2016-02-15","151,500","147,500","34,350","7,150","31,050","6,020","60,100","19,950","30,700","6,180","12,550","34,000","38,350","4,470","56,300","25,377","12,100","3,745","33,000","13,600","44,750","96,200","5,350","3,755","8,305","35,200","7,490","11,564","18,900","12,994"
277,"2016-02-16","156,500","148,500","35,400","7,130","30,900","6,100","60,000","20,200","31,100","6,240","12,650","33,600","39,550","4,500","56,600","26,658","12,850","3,870","33,300","13,900","45,250","99,900","5,360","3,855","8,116","35,850","7,480","11,705","18,850","12,902"
278,"2016-02-17","154,500","157,000","34,850","7,060","30,950","6,150","59,500","20,200","31,050","6,150","12,500","34,000","39,550","4,410","55,600","26,797","13,350","3,900","32,400","14,000","45,100","98,800","5,300","3,890","8,146","36,100","7,400","11,685","18,700","12,514"
279,"2016-02-18","159,500","161,500","35,300","7,250","31,250","6,170","61,000","20,550","31,800","6,710","12,450","34,100","39,550","4,470","57,000","26,970","13,650","3,945","31,850","14,050","46,700","97,600","5,320","3,900","8,146","36,450","7,460","11,725","18,300","12,263"
280,"2016-02-19","158,000","159,500","35,300","7,410","31,000","6,110","60,900","21,350","32,800","6,790","13,050","34,650","39,900","4,475","57,600","27,454","13,500","4,060","31,900","14,800","45,200","97,500","5,410","3,910","8,067","36,150","7,400","11,705","18,100","12,149"
281,"2016-02-22","158,500","159,500","35,450","7,400","31,000","6,140","61,200","22,150","33,600","6,700","13,050","34,950","39,400","4,465","57,600","30,190","13,550","4,090","31,500","15,300","45,500","94,900","5,420","3,910","8,067","36,150","7,590","11,524","18,700","12,034"
282,"2016-02-23","159,000","155,500","35,500","7,400","31,100","6,200","60,500","22,100","33,300","6,750","13,250","35,000","39,550","4,485","58,400","30,016","13,250","4,110","30,750","15,350","47,850","95,300","5,380","3,855","8,305","36,200","7,720","11,624","19,400","12,012"
283,"2016-02-24","171,500","156,500","35,450","7,390","31,600","6,210","59,600","21,850","33,400","6,650","13,050","35,000","39,250","4,450","58,900","30,328","13,050","4,135","30,750","14,900","48,750","94,200","5,430","3,825","8,156","35,900","7,800","11,665","19,400","12,309"
284,"2016-02-25","172,000","156,000","35,550","7,520","31,800","6,240","60,000","21,100","33,400","6,700","13,000","35,950","39,600","4,450","59,400","30,432","12,600","4,450","31,800","15,100","47,500","94,600","5,340","3,855","8,156","36,200","7,760","11,865","19,350","12,605"
285,"2016-02-26","178,000","157,000","35,350","7,520","31,650","6,230","59,400","21,200","33,100","6,750","13,400","36,200","39,500","4,425","59,400","30,536","13,300","4,465","31,750","15,100","47,450","93,700","5,360","3,845","8,106","36,000","7,660","12,166","19,150","12,788"
286,"2016-02-29","177,000","152,500","35,650","7,520","32,300","6,280","60,000","20,950","32,600","6,550","13,450","36,700","39,600","4,500","59,200","30,640","13,550","4,425","31,500","15,200","47,450","94,000","5,360","3,840","8,305","36,400","7,500","12,045","19,300","12,788"
287,"2016-03-02","179,000","152,000","35,600","7,520","32,700","6,320","60,500","21,200","32,550","6,550","13,600","36,800","39,350","4,550","59,700","30,605","13,700","4,425","31,650","15,450","48,200","91,800","5,350","3,900","8,206","36,650","7,500","12,246","19,300","12,925"
288,"2016-03-03","178,000","152,500","35,550","7,700","32,950","6,310","63,000","21,050","34,150","6,560","14,000","37,400","39,300","4,560","59,600","30,986","13,750","4,365","32,650","16,200","48,750","92,800","5,320","3,900","8,216","36,750","7,590","12,827","19,550","12,948"
289,"2016-03-04","175,000","147,500","35,600","7,730","33,000","6,280","64,500","20,750","34,000","6,870","14,350","37,550","39,300","4,610","59,700","31,090","14,350","4,315","32,250","16,350","49,050","96,000","5,390","3,915","8,483","36,950","7,790","12,887","19,750","12,902"
290,"2016-03-07","180,000","147,000","35,200","7,700","32,750","6,260","64,300","21,250","35,200","7,080","14,500","37,650","41,100","4,595","59,700","31,436","15,150","4,340","31,950","16,450","48,900","94,400","5,370","3,900","8,345","36,700","7,990","12,566","19,500","12,994"
291,"2016-03-08","178,500","147,000","35,450","7,720","32,400","6,280","62,900","21,000","35,600","7,260","14,450","37,550","40,800","4,560","59,700","31,713","14,950","4,280","32,100","16,350","48,250","95,600","5,340","3,915","8,285","36,450","8,100","12,687","19,550","13,176"
292,"2016-03-09","183,000","147,500","35,550","7,990","32,200","6,260","62,700","21,100","36,150","7,500","14,400","38,550","40,350","4,550","60,300","32,232","15,600","4,360","32,900","16,400","48,950","94,800","5,330","3,895","8,434","36,300","8,100","12,927","19,800","13,313"
293,"2016-03-10","187,000","152,500","35,100","8,040","32,700","6,270","64,200","21,500","37,600","7,800","14,400","38,200","40,900","4,565","60,900","32,301","15,800","4,480","33,850","16,500","49,350","95,400","5,300","3,920","8,354","37,100","7,900","12,727","19,950","13,268"
294,"2016-03-11","188,500","148,500","36,000","8,030","33,450","6,340","64,400","21,400","39,800","7,890","14,000","38,300","40,900","4,605","61,200","32,440","15,450","4,645","34,200","16,200","49,400","97,000","5,430","3,915","8,335","37,350","7,930","12,827","20,000","13,222"
295,"2016-03-14","191,000","146,000","35,850","7,920","33,750","6,310","64,900","21,150","38,900","7,720","13,850","37,700","40,700","4,580","60,900","32,821","15,000","4,585","34,150","16,250","49,300","94,700","5,440","3,910","8,216","37,100","7,790","12,426","19,900","13,176"
296,"2016-03-15","188,500","146,000","35,900","7,980","33,500","6,290","64,000","20,850","40,500","7,540","13,800","37,550","40,650","4,610","60,300","32,751","14,800","4,550","33,450","16,400","49,250","93,100","5,450","3,915","8,424","37,350","7,660","12,526","19,500","13,313"
297,"2016-03-16","185,000","149,000","35,750","7,970","33,650","6,300","63,900","20,500","42,100","7,340","14,250","38,050","41,000","4,550","60,000","34,621","14,950","4,425","33,700","16,300","48,900","92,900","5,500","3,930","8,245","36,950","7,510","12,366","19,400","13,290"
298,"2016-03-17","184,000","149,500","35,850","7,850","33,500","6,300","64,300","20,100","42,400","7,440","13,850","38,400","41,600","4,575","60,600","34,690","14,800","4,460","33,150","16,250","49,600","93,100","5,450","3,950","8,354","37,000","7,860","12,586","19,450","13,199"
299,"2016-03-18","180,000","147,000","37,200","7,850","32,850","6,270","60,000","20,400","41,000","7,250","14,300","38,950","42,700","4,555","60,300","35,937","14,500","4,465","32,850","16,150","50,400","92,400","5,400","3,970","8,265","37,050","7,930","12,627","19,650","13,313"
300,"2016-03-21","176,500","145,500","37,000","7,850","32,600","6,250","60,800","20,400","39,850","7,380","14,350","39,000","42,700","4,535","60,700","35,937","14,550","4,430","32,500","15,800","50,800","92,000","5,400","3,960","8,275","37,050","8,000","12,627","19,750","13,701"
301,"2016-03-22","177,000","144,500","37,050","7,850","32,400","6,220","60,100","20,300","39,050","7,440","14,100","38,950","42,900","4,565","60,700","35,937","14,900","4,395","32,250","15,550","50,700","90,800","5,400","3,975","8,156","37,000","7,810","12,546","20,500","13,473"
302,"2016-03-23","163,000","143,000","37,250","7,850","32,200","6,270","59,500","20,200","38,500","7,440","13,950","38,900","43,400","4,630","60,800","36,075","15,000","4,350","32,850","15,200","50,700","90,700","5,410","4,040","8,106","37,100","7,500","12,747","21,000","13,701"
303,"2016-03-24","161,000","142,000","36,800","7,800","31,850","6,250","59,900","20,700","38,650","7,480","14,000","39,100","42,650","4,625","61,800","33,755","15,000","4,465","33,700","15,100","50,800","92,100","5,330","4,035","8,027","37,100","7,500","12,647","20,950","13,679"
304,"2016-03-25","161,500","145,000","36,650","7,760","31,750","6,250","59,300","20,800","37,700","7,840","13,550","39,300","42,750","4,590","62,500","35,521","14,850","4,355","33,950","15,750","54,300","90,300","5,440","3,990","7,977","36,900","7,500","12,607","20,850","13,427"
305,"2016-03-28","159,000","148,500","36,350","7,900","31,700","6,310","58,500","21,150","37,650","7,990","13,500","40,100","42,850","4,545","62,400","35,452","14,450","4,340","33,350","15,800","51,200","90,500","5,440","3,960","7,977","36,600","7,510","12,647","20,950","13,564"
306,"2016-03-29","158,000","145,500","36,300","7,890","32,000","6,310","59,000","21,450","38,200","7,810","13,400","39,900","41,900","4,525","62,100","36,698","14,600","4,450","34,050","15,900","52,500","91,900","5,470","3,990","8,067","37,000","7,610","12,867","21,000","13,564"
307,"2016-03-30","154,000","146,000","36,100","7,930","31,650","6,310","59,400","22,250","38,750","8,280","13,750","39,950","42,100","4,540","62,300","36,906","14,500","4,560","35,200","16,300","54,200","93,800","5,460","3,990","8,176","37,000","7,570","13,428","21,500","13,131"
308,"2016-03-31","157,500","144,000","36,500","7,950","32,300","6,330","60,700","22,150","38,950","9,100","13,450","40,100","43,100","4,575","62,800","36,906","14,450","4,565","35,500","16,200","53,300","95,400","5,460","3,995","8,166","37,000","7,510","13,228","21,100","13,336"
309,"2016-04-01","157,500","147,500","36,400","8,140","32,650","6,300","60,300","22,350","38,050","9,260","13,350","41,000","43,500","4,590","62,700","38,845","15,000","4,520","36,650","16,200","53,800","94,400","5,540","3,995","8,116","37,250","7,440","13,428","20,250","13,199"
310,"2016-04-04","157,500","145,000","36,050","8,010","33,050","6,230","59,300","23,200","37,100","9,190","13,050","41,800","43,900","4,600","63,500","39,329","15,650","4,390","40,850","15,900","54,200","92,700","5,710","3,950","7,987","36,900","7,580","13,408","20,250","13,496"
311,"2016-04-05","160,000","145,000","36,000","7,970","33,200","6,240","60,500","23,350","36,350","9,790","12,850","42,950","44,300","4,600","63,200","39,399","15,250","4,315","38,700","15,900","54,100","92,200","5,770","3,925","8,077","37,000","7,450","13,348","20,300","13,633"
312,"2016-04-06","166,500","142,000","35,950","8,040","33,000","6,220","60,500","22,950","36,200","9,880","13,250","43,350","43,750","4,635","64,300","40,853","14,850","4,230","39,800","16,600","52,300","92,100","5,830","3,880","7,987","37,100","7,430","13,609","20,350","13,701"
313,"2016-04-07","168,000","141,000","36,000","7,990","32,850","6,220","60,000","22,650","36,200","10,160","13,450","42,200","44,600","4,730","64,700","42,030","14,500","4,290","40,400","17,000","52,900","93,700","5,790","3,885","7,908","37,100","7,310","13,609","20,550","13,930"
314,"2016-04-08","165,500","140,500","36,000","7,990","33,300","6,220","60,400","23,250","35,500","10,140","13,600","42,700","44,400","4,750","64,500","42,238","14,300","4,340","41,000","16,950","52,400","92,600","5,760","3,880","8,096","37,200","7,250","13,689","20,600","14,113"
315,"2016-04-11","161,000","140,000","36,000","8,020","33,100","6,180","59,600","23,000","35,100","9,500","14,000","42,600","43,350","4,680","63,000","43,069","14,200","4,195","41,400","17,000","52,400","91,400","5,750","3,850","7,898","37,350","7,210","14,030","20,350","14,090"
316,"2016-04-12","159,500","141,000","36,000","8,030","33,000","6,220","59,000","22,950","34,600","9,380","14,150","42,200","44,450","4,695","63,900","43,830","14,100","4,215","41,600","17,100","52,500","91,600","5,860","3,815","7,918","37,600","7,230","13,769","20,400","14,158"
317,"2016-04-14","162,500","147,500","35,950","8,000","33,000","6,290","57,700","22,350","34,950","9,520","14,300","40,800","44,200","4,690","64,300","45,838","14,100","4,245","42,600","16,700","50,900","91,600","6,020","3,800","7,977","37,650","7,190","13,729","20,550","13,701"
318,"2016-04-15","162,500","152,500","36,000","8,080","33,000","6,300","58,000","22,250","36,800","9,860","13,900","41,700","44,050","4,700","64,300","49,162","14,100","4,295","41,650","17,000","51,100","91,300","6,040","3,800","7,958","37,650","7,260","14,009","20,500","13,998"
319,"2016-04-18","163,000","148,500","35,900","8,180","32,850","6,310","59,200","22,350","36,650","9,730","14,200","41,600","44,000","4,730","64,000","49,023","14,100","4,315","40,850","16,850","50,300","91,300","5,980","3,825","7,938","37,800","7,290","13,448","20,400","13,839"
320,"2016-04-19","163,000","151,500","35,750","8,270","32,900","6,380","58,400","22,300","36,450","9,600","14,550","41,450","43,600","4,720","64,900","49,162","14,350","4,230","42,600","17,000","50,000","92,800","5,930","3,830","7,958","37,450","7,160","13,428","20,200","13,839"
321,"2016-04-20","167,000","149,500","35,700","8,150","32,950","6,410","58,500","22,350","36,200","9,760","16,050","41,200","43,050","4,760","65,200","49,370","14,350","4,340","40,600","16,850","50,700","94,100","5,950","3,880","7,928","37,600","7,310","13,508","20,300","13,839"
322,"2016-04-21","164,000","147,500","35,550","8,060","33,350","6,440","59,500","22,600","36,750","9,580","17,700","41,700","43,400","4,845","65,800","49,300","14,000","4,385","41,000","16,800","50,400","93,200","6,000","3,905","8,027","37,700","7,300","13,428","20,300","13,930"
323,"2016-04-22","162,500","145,500","35,700","8,110","33,000","6,510","59,400","22,500","36,550","10,040","17,000","41,850","42,850","4,860","65,900","49,785","14,100","4,495","40,250","16,700","50,600","91,600","5,930","3,950","8,067","37,800","7,360","13,288","20,250","13,884"
324,"2016-04-25","159,000","144,500","35,800","7,980","32,950","6,480","59,800","22,350","36,550","9,820","18,100","41,750","42,500","4,890","65,700","50,754","13,900","4,425","40,750","17,050","51,400","90,800","5,900","3,900","7,997","37,400","7,360","13,208","20,400","13,861"
325,"2016-04-26","159,000","142,500","35,700","8,080","32,900","6,480","59,400","21,850","35,850","9,750","17,550","41,150","43,150","4,875","66,300","51,031","13,600","4,370","40,800","17,250","51,000","90,900","5,800","3,915","7,938","37,400","7,410","13,228","20,150","13,701"
326,"2016-04-27","160,500","141,500","35,850","8,080","33,050","6,440","58,500","21,350","35,250","9,800","16,800","40,700","42,000","4,865","65,200","51,239","13,600","4,255","38,550","17,300","51,600","90,500","5,860","3,890","7,878","37,400","7,360","13,408","20,150","13,701"
327,"2016-04-28","163,000","143,000","35,400","8,080","32,800","6,390","58,500","21,300","36,000","10,000","17,600","40,600","44,000","4,925","65,400","55,324","13,350","4,275","40,200","17,200","51,600","91,000","5,760","3,890","7,938","37,350","7,460","13,609","20,250","13,610"
328,"2016-04-29","163,000","142,000","35,600","8,080","32,900","6,400","57,700","20,800","36,200","10,780","17,550","40,900","45,000","4,960","64,300","57,817","13,000","4,175","39,500","17,300","51,500","90,000","5,720","3,845","8,057","37,350","7,470","13,909","20,250","13,519"
329,"2016-05-02","159,000","142,000","35,700","8,080","32,900","6,420","59,000","20,400","35,000","10,220","16,700","40,850","43,600","5,020","63,800","57,748","13,000","4,060","37,300","17,450","50,900","88,200","5,760","3,790","7,878","37,100","7,390","13,589","20,000","13,633"
330,"2016-05-03","157,500","140,500","35,750","8,080","33,000","6,440","59,300","20,250","35,050","10,360","17,150","40,900","44,000","5,050","63,600","59,687","13,100","3,955","37,750","17,250","52,000","90,000","5,740","3,825","7,789","37,200","7,220","13,869","20,100","13,633"
331,"2016-05-04","155,000","139,000","35,400","8,080","32,800","6,360","59,100","20,050","34,900","9,950","17,350","40,000","42,550","5,050","63,500","59,964","12,900","3,855","37,200","17,050","52,100","89,600","5,720","3,805","7,700","37,400","7,170","13,629","20,050","13,496"
332,"2016-05-09","156,500","140,000","35,250","8,080","32,150","6,280","58,700","20,150","34,600","9,770","16,700","40,000","42,750","5,040","63,000","59,894","12,750","3,975","37,650","16,750","51,300","88,800","5,740","3,850","7,382","37,400","7,250","13,569","20,200","13,222"
333,"2016-05-10","158,000","141,000","35,350","8,080","32,500","6,350","59,200","20,400","35,550","9,800","17,200","40,000","43,000","5,030","62,900","60,310","13,100","4,000","38,000","16,750","51,500","89,800","5,790","3,825","7,561","37,050","7,280","13,528","20,500","13,153"
334,"2016-05-11","154,000","143,500","35,400","8,080","32,900","6,360","61,000","21,300","35,800","9,700","17,100","40,400","42,300","5,010","63,300","60,310","13,450","4,030","38,000","16,750","52,600","89,600","5,830","3,850","7,541","37,350","7,320","13,528","20,000","13,039"
335,"2016-05-12","155,500","142,000","35,150","8,080","33,200","6,400","66,900","21,000","36,100","9,590","16,900","40,350","42,500","5,010","63,200","60,310","13,200","4,075","37,850","17,300","51,000","90,300","5,850","3,770","7,521","37,100","7,310","13,348","20,050","13,313"
336,"2016-05-13","154,500","144,000","35,000","8,080","33,000","6,530","68,000","20,800","36,650","9,610","17,100","40,350","42,500","5,010","62,700","66,195","12,900","4,080","37,350","17,450","52,700","94,500","5,840","3,800","7,551","38,000","7,250","13,248","20,100","13,519"
337,"2016-05-16","157,000","150,000","34,950","8,080","32,900","6,530","67,900","20,800","39,700","9,900","16,300","40,350","42,300","5,010","62,500","66,126","13,350","3,960","37,500","17,550","52,300","95,100","5,890","3,775","7,461","37,550","7,260","13,488","20,250","13,427"
338,"2016-05-17","159,000","149,500","35,050","8,080","32,600","6,500","67,900","20,450","42,300","9,530","16,050","39,550","43,900","4,950","61,800","69,242","13,450","3,795","36,650","17,550","53,000","93,800","5,800","3,775","7,382","38,800","7,260","13,769","20,200","13,016"
339,"2016-05-18","157,500","147,500","35,650","8,080","32,850","6,700","67,600","20,700","41,000","9,510","15,850","38,250","43,900","4,880","62,000","69,242","13,100","3,770","36,650","17,400","53,800","92,600","5,690","3,785","7,372","39,000","7,260","13,689","20,050","12,925"
340,"2016-05-19","157,000","146,000","35,300","8,080","32,900","6,610","66,000","21,200","41,000","9,200","15,250","38,450","42,700","4,875","60,700","69,173","12,950","3,685","35,600","17,250","53,900","89,900","5,690","3,770","7,352","38,800","7,260","13,809","20,100","12,994"
341,"2016-05-20","155,500","147,500","35,300","8,160","33,050","6,590","65,700","21,500","40,100","9,030","15,700","38,450","41,900","4,940","61,100","71,319","12,850","3,705","37,400","17,150","52,700","89,700","5,700","3,780","7,283","38,650","7,270","13,609","20,000","13,496"
342,"2016-05-23","151,000","144,000","35,100","8,090","33,100","6,600","65,000","21,050","41,150","9,120","15,350","38,100","41,750","4,875","60,500","74,089","12,850","3,715","37,350","16,700","52,200","89,800","5,710","3,760","7,243","38,200","7,340","13,569","20,150","13,199"
343,"2016-05-24","143,000","144,000","34,900","7,980","32,650","6,610","64,400","20,650","41,850","9,030","14,950","37,500","42,650","4,850","60,100","79,282","12,700","3,625","37,300","16,750","51,000","88,600","5,700","3,750","7,104","37,700","7,490","13,569","20,000","13,245"
344,"2016-05-25","149,500","149,000","34,800","8,170","32,900","6,600","64,700","20,650","45,400","9,030","15,500","38,000","42,850","4,850","61,400","81,359","12,400","3,705","36,050","16,900","52,200","88,900","5,730","3,750","7,094","37,850","7,670","13,328","20,100","13,016"
345,"2016-05-26","144,000","149,500","34,950","8,150","32,950","6,540","64,300","20,700","48,250","8,980","15,000","38,150","42,900","4,890","61,000","82,398","12,650","3,830","36,650","16,900","52,600","89,000","5,720","3,745","7,233","37,450","7,650","13,248","19,950","12,651"
346,"2016-05-27","144,500","144,500","34,800","8,080","32,850","6,500","64,600","20,600","48,150","9,190","14,800","38,450","43,300","4,845","60,900","86,206","12,700","3,835","37,700","16,600","52,000","89,000","5,730","3,725","7,253","37,500","7,540","13,128","20,000","12,742"
347,"2016-05-30","145,000","146,000","34,600","8,020","32,950","6,470","63,800","21,250","49,700","9,180","14,500","37,600","43,050","4,835","61,500","68,896","13,150","3,885","38,200","16,700","52,400","87,300","5,720","3,725","7,134","37,200","7,510","12,947","19,950","12,902"
348,"2016-05-31","147,000","144,500","34,850","8,300","33,100","6,470","64,100","21,050","50,900","9,700","15,050","37,700","43,400","4,865","61,300","72,358","14,050","3,780","38,550","16,300","52,200","87,600","5,640","3,720","7,204","37,350","7,510","12,526","19,900","12,971"
349,"2016-06-01","150,000","142,500","34,800","8,270","33,100","6,500","64,400","21,150","49,300","9,580","16,000","37,200","43,700","4,875","61,300","76,166","14,100","3,810","38,950","16,650","53,000","86,700","5,720","3,730","7,442","37,350","7,630","12,266","19,950","12,811"
350,"2016-06-02","148,500","141,500","35,100","8,190","33,500","6,610","64,200","20,400","47,000","9,600","15,700","37,700","42,500","4,890","61,000","83,090","14,300","3,795","38,950","16,850","52,500","85,900","5,670","3,725","7,541","38,000","7,610","12,085","20,300","12,674"
351,"2016-06-03","149,000","141,500","35,150","8,290","33,800","6,790","63,300","20,250","50,600","9,680","15,500","38,400","43,000","4,840","60,600","83,090","14,600","3,820","39,050","16,550","51,800","85,300","5,580","3,685","7,501","37,950","7,500","12,085","20,100","12,651"
352,"2016-06-07","156,000","141,500","34,750","8,230","33,950","6,660","63,800","20,000","52,500","9,560","15,400","39,050","42,800","4,860","60,900","85,168","14,400","3,780","39,150","16,400","52,000","86,300","5,530","3,660","7,471","37,900","7,440","12,386","19,950","13,131"
353,"2016-06-08","156,500","143,500","34,950","8,270","34,150","6,550","62,900","19,000","52,500","9,510","15,200","38,600","41,300","4,870","60,700","86,899","14,650","3,795","39,200","16,400","51,400","86,700","5,560","3,650","7,590","37,950","7,390","12,246","19,950","12,834"
354,"2016-06-09","159,000","138,000","35,050","8,120","34,150","6,550","61,300","18,800","53,000","9,200","14,800","37,650","41,000","4,840","60,800","88,976","14,200","3,760","41,200","16,450","51,400","85,800","5,680","3,650","7,640","37,550","7,390","12,085","20,000","12,605"
355,"2016-06-10","159,000","138,500","35,100","8,070","34,250","6,500","60,000","19,350","54,300","9,090","15,000","38,600","41,900","4,890","60,900","93,477","14,650","3,685","41,500","16,200","51,800","84,900","5,680","3,675","7,590","38,200","7,400","11,925","20,000","12,834"
