"date_id","TRD_DD","ISU_CD","PE","sig.s","sig.p"
150,20150807,"KR7136490000",0.515489233086188,0.00344136450784339,0.00667591927621892
151,20150810,"KR7000070003",0.0710828604752522,0.000925776742957668,0.0130239095158527
151,20150810,"KR7000320002",0.0550786772310069,0.000689071116053672,0.0125106692951906
151,20150810,"KR7000430009",0.40681781733896,0.0011365487832556,0.00279375370206224
151,20150810,"KR7000540005",0.402316094911643,0.00251705636861912,0.00625641479536611
151,20150810,"KR7000860007",0.149035002022212,0.00135996935596626,0.0091251674943016
151,20150810,"KR7001940006",0.12155980383718,0.00152688448386756,0.0125607679156237
151,20150810,"KR7002390003",0.0834892984939763,0.000838090760946337,0.0100383016274452
151,20150810,"KR7002620003",0.0948402062820913,0.000883145392020782,0.0093119303156508
151,20150810,"KR7003070000",0.143858800881991,0.000966699399584916,0.00671977935071146
151,20150810,"KR7003200003",0.323846387670365,0.00152440484057838,0.00470718494513527
151,20150810,"KR7004250007",0.331717218423422,0.00279891898324585,0.00843766566157911
151,20150810,"KR7004700001",0.178626417157216,0.000748674377182512,0.0041912858640812
151,20150810,"KR7004970000",0.144255156010966,0.00147231280532058,0.010206309750264
151,20150810,"KR7005720008",0.396767506995613,0.000741732813240921,0.00186943940762045
151,20150810,"KR7005810007",0.111524855649088,0.000473573790440618,0.00424635196956194
151,20150810,"KR7006220008",0.391894159100596,0.00249587654528282,0.00636875158081177
151,20150810,"KR7007160005",0.112262002586586,0.00156941972221477,0.013979972618111
151,20150810,"KR7007700008",0.0800780042684418,0.000861815832104271,0.0107622041780068
151,20150810,"KR7013520002",0.0906127730601336,0.00100000976900179,0.0110360795198062
151,20150810,"KR7014280002",0.0681690793084283,0.000714189648237834,0.0104767389479695
151,20150810,"KR7015350002",NA,NA,NA
151,20150810,"KR7015360001",0.0666241911540091,0.000591992686303966,0.00888555156993215
151,20150810,"KR7016800005",0.296694107197286,0.00234205679927737,0.00789384333043064
151,20150810,"KR7021820006",0.300718187233654,0.00149239812042731,0.00496277971796811
151,20150810,"KR7025000001",0.615764519646941,0.0018363894826883,0.00298229180814319
151,20150810,"KR7033660002",0.251863693149518,0.000581993730352015,0.00231074881446496
151,20150810,"KR7035510007",0.122134314596477,0.00146329605327728,0.0119810395474188
151,20150810,"KR7067830000",0.118499357745119,0.000617197354880639,0.0052084447259889
151,20150810,"KR7092230002",0.396400797235195,0.00281653409501755,0.00710526849255156
151,20150810,"KR7136490000",0.284344082929343,0.00151055542402595,0.00531242081236243
152,20150811,"KR7000070003",0.0284432494153686,0.000918324757727913,0.0322862111960991
152,20150811,"KR7000320002",0.146579858853335,0.00196310801995482,0.01339275419769
152,20150811,"KR7000430009",0.26574444494585,0.000690347475797929,0.00259778704288099
152,20150811,"KR7000540005",0.339560680051897,0.00223773673609031,0.00659009381106287
152,20150811,"KR7000860007",0.0944780525757932,0.000706544041633591,0.00747839336619242
152,20150811,"KR7001940006",0.225528794748865,0.000690373393221117,0.0030611319232645
152,20150811,"KR7002390003",0.0727493755606895,0.00109297521798737,0.015023843291625
152,20150811,"KR7002620003",0.0618014739050688,0.00103286099625068,0.0167125625165061
152,20150811,"KR7003070000",0.0812545830656391,0.00108378510226304,0.0133381412022943
152,20150811,"KR7003200003",0.159545630852698,0.00138124314853258,0.00865735489684344
152,20150811,"KR7004250007",0.274550962475954,0.00146666739496927,0.00534205883578981
152,20150811,"KR7004700001",0.293802028113225,0.00107098376621127,0.00364525654601177
152,20150811,"KR7004970000",0.0694905714289961,0.000936345560574629,0.0134744259734771
152,20150811,"KR7005720008",0.698392325122764,0.00159533625318157,0.00228429808832899
152,20150811,"KR7005810007",0.179194462920628,0.000576477457924454,0.00321704950325277
152,20150811,"KR7006220008",0.257634764672626,0.00192387681582803,0.00746745812147161
152,20150811,"KR7007160005",0.0451181229107465,0.00146944933733065,0.0325689377689213
152,20150811,"KR7007700008",0.0663965162132007,0.00114385696898016,0.0172276654592421
152,20150811,"KR7013520002",0.043429435942757,0.00067896547435326,0.0156337622079224
152,20150811,"KR7014280002",0.10091488527311,0.000968568787629972,0.00959787830119114
152,20150811,"KR7015350002",0.221748486492107,0.000690927458385715,0.00311581589266138
152,20150811,"KR7015360001",0.0896145434453363,0.000581719052421959,0.00649134649418596
152,20150811,"KR7016800005",0.486074260775018,0.00326035289001873,0.00670752013245936
152,20150811,"KR7021820006",0.36462463216921,0.00223288822024942,0.00612379971963388
152,20150811,"KR7025000001",0.579299859146606,0.00128117998059833,0.00221160071139271
152,20150811,"KR7033660002",0.20984986533044,0.000725657454489212,0.00345798389408807
152,20150811,"KR7035510007",0.226349239942758,0.00132072226102154,0.00583488710346692
152,20150811,"KR7067830000",0.242806894005881,0.00151048106412894,0.00622091506220725
152,20150811,"KR7092230002",0.203975375952701,0.0018172650994982,0.00890923765189969
152,20150811,"KR7136490000",0.10771512650262,0.00103696084019303,0.00962688225750547
153,20150812,"KR7000070003",0.0330988611061317,0.000936923941807209,0.0283068332412694
153,20150812,"KR7000320002",0.0470573894408837,0.000826484109957547,0.0175633225679853
153,20150812,"KR7000430009",0.278013720381447,0.00164591665688918,0.00592027132556952
153,20150812,"KR7000540005",0.235383495659346,0.00304254720437397,0.0129259156248458
153,20150812,"KR7000860007",0.0338476095705639,0.00059477077160848,0.017572017024379
153,20150812,"KR7001940006",0.0604529700833245,0.000993065004403796,0.0164270672397902
153,20150812,"KR7002390003",0.0568291941623062,0.000979254792446944,0.0172315445763696
153,20150812,"KR7002620003",0.0279793146179836,0.00105076638086295,0.0375551150987657
153,20150812,"KR7003070000",0.115335458769804,0.00164806184871213,0.0142892902693652
153,20150812,"KR7003200003",0.10185160220828,0.00250355283626304,0.0245803971855389
153,20150812,"KR7004250007",NA,NA,NA
153,20150812,"KR7004700001",0.251904765631906,0.00122594675233322,0.00486670726239702
153,20150812,"KR7004970000",0.0830560103710312,0.00188712653009757,0.0227211314589675
153,20150812,"KR7005720008",0.160117513558833,0.000463304127863825,0.00289352562106575
153,20150812,"KR7005810007",0.161439975427542,0.00114799399135106,0.00711096485434183
153,20150812,"KR7006220008",0.144505746027884,0.00254605504839255,0.0176190575003243
153,20150812,"KR7007160005",0.0151845139576511,0.000561474422422177,0.0369767793679867
153,20150812,"KR7007700008",0.0847757757299248,0.00168125212262129,0.0198317515604618
153,20150812,"KR7013520002",0.0397216840554898,0.000679559883657657,0.0171080330508731
153,20150812,"KR7014280002",0.124032921027958,0.00113742494218709,0.00917034713655339
153,20150812,"KR7015350002",0.121801085878565,0.00121080721673743,0.0099408573249059
153,20150812,"KR7015360001",0.0654231015003985,0.000995674426074019,0.0152190037347581
153,20150812,"KR7016800005",0.274103339939775,0.00210531947698558,0.00768075090747948
153,20150812,"KR7021820006",0.16404428585619,0.00125236334977727,0.00763430035518068
153,20150812,"KR7025000001",0.136297368359101,0.00133390485784906,0.00978672496694608
153,20150812,"KR7033660002",0.112527589272441,0.000665880545080631,0.00591748698595564
153,20150812,"KR7035510007",0.0644691903984494,0.00110486079737751,0.0171378109535572
153,20150812,"KR7067830000",0.195206464841188,0.00124415554802035,0.00637353659896737
153,20150812,"KR7092230002",0.20605930729355,0.00224049503936028,0.0108730591633432
153,20150812,"KR7136490000",0.121134687722239,0.00170610844275595,0.0140843921327312
154,20150813,"KR7000070003",0.0706568629624078,0.00120629566649979,0.0170725902046004
154,20150813,"KR7000320002",0.0592555723721731,0.00104043043664518,0.0175583560329219
154,20150813,"KR7000430009",0.639759550924854,0.0024826383204213,0.00388058031620213
154,20150813,"KR7000540005",0.558302225476003,0.00206435849772696,0.00369756451528903
154,20150813,"KR7000860007",0.0573535130561076,0.000557048370454519,0.00971254140804892
154,20150813,"KR7001940006",0.0865193415455349,0.000966601717424053,0.0111720882308765
154,20150813,"KR7002390003",0.0809301636844417,0.00112689240353525,0.0139242570659954
154,20150813,"KR7002620003",0.066840767994941,0.000977512273118873,0.0146244919446895
154,20150813,"KR7003070000",0.136034019872896,0.00118712418765519,0.00872667137797137
154,20150813,"KR7003200003",0.0542993392639133,0.00109090473750494,0.0200905711246829
154,20150813,"KR7004250007",0.0830090484254131,0.00190920140407262,0.0229999191689098
154,20150813,"KR7004700001",0.42916191224584,0.00126766908870957,0.00295382477460721
154,20150813,"KR7004970000",0.131438568367402,0.00117984736683424,0.0089764167511037
154,20150813,"KR7005720008",0.650553057278785,0.00140736566461757,0.00216333725415798
154,20150813,"KR7005810007",0.0870749753595812,0.000886993443725419,0.0101865483172694
154,20150813,"KR7006220008",0.356328782358108,0.00277254308003927,0.00778085638126444
154,20150813,"KR7007160005",0.0797619074251101,0.000592799736023044,0.00743211584526905
154,20150813,"KR7007700008",0.0851222967466405,0.0010628446040384,0.0124860893638933
154,20150813,"KR7013520002",0.157584381375737,0.000864436455678261,0.00548554652517967
154,20150813,"KR7014280002",0.0648428041654077,0.000588652938248692,0.00907815363362595
154,20150813,"KR7015350002",0.320303307616725,0.00204583071215982,0.00638716698676074
154,20150813,"KR7015360001",0.129930953501878,0.000948372421593985,0.00729904919523492
154,20150813,"KR7016800005",0.21517764881896,0.002590640938097,0.0120395447776114
154,20150813,"KR7021820006",0.117443244257721,0.00111418481178198,0.00948700641594142
154,20150813,"KR7025000001",0.0636183027957309,0.000942176414599522,0.0148098325984067
154,20150813,"KR7033660002",0.291876293733048,0.00118256548641483,0.00405159826887623
154,20150813,"KR7035510007",0.155029154611907,0.00155016748766413,0.00999919977338935
154,20150813,"KR7067830000",0.0949390102340167,0.000732921047702156,0.00771991456299752
154,20150813,"KR7092230002",0.157731152981316,0.00120098357018171,0.00761411774073554
154,20150813,"KR7136490000",0.122156121725529,0.000660514501377066,0.00540713385499555
155,20150817,"KR7000070003",0.0997902900600082,0.000858837551591211,0.0086064240426073
155,20150817,"KR7000320002",0.176012235752581,0.00192378516500188,0.0109298376716613
155,20150817,"KR7000430009",0.211910281587784,0.000472631614071126,0.00223033828528673
155,20150817,"KR7000540005",0.249584575042572,0.00122027153165968,0.00488921052693878
155,20150817,"KR7000860007",0.201982982150934,0.00147894603294723,0.00732213188060603
155,20150817,"KR7001940006",0.0990744624956481,0.00176111360786939,0.017775656445744
155,20150817,"KR7002390003",0.168425323624082,0.00151731984447783,0.00900885812079204
155,20150817,"KR7002620003",0.0980472208424798,0.00144016534716896,0.014688487188053
155,20150817,"KR7003070000",0.0748959050579754,0.00109279465362263,0.0145908464925648
155,20150817,"KR7003200003",0.286480647379104,0.00148406439600898,0.00518033036292709
155,20150817,"KR7004250007",0.429345075761663,0.00300144635646232,0.00699075528265399
155,20150817,"KR7004700001",0.378310515589388,0.00105043121386776,0.0027766376312095
155,20150817,"KR7004970000",0.0682320494361689,0.0013066039785928,0.0191494171637792
155,20150817,"KR7005720008",0.458315182712333,0.000895619266246553,0.00195415578630023
155,20150817,"KR7005810007",0.0932388942678258,0.000671806298483497,0.00720521520293618
155,20150817,"KR7006220008",0.361017391574388,0.00266929603060586,0.00739381562468536
155,20150817,"KR7007160005",0.0517403011843769,0.000597387499960219,0.0115458836977277
155,20150817,"KR7007700008",0.0749766315663502,0.000895914771303807,0.0119492534218608
155,20150817,"KR7013520002",0.021028018915443,0.00103327163112491,0.0491378496129311
155,20150817,"KR7014280002",0.210012667050474,0.00123128122809299,0.00586289029793174
155,20150817,"KR7015350002",0.30563046711774,0.00101144894561129,0.00330938520347724
155,20150817,"KR7015360001",0.103247491928303,0.000937843564717874,0.00908345129941879
155,20150817,"KR7016800005",0.43874923450436,0.00553519377889693,0.0126158482878035
155,20150817,"KR7021820006",0.273190572699383,0.00115782701940756,0.00423816608299154
155,20150817,"KR7025000001",0.184326938655132,0.00140967573949999,0.00764769246310456
155,20150817,"KR7033660002",0.147417673825252,0.000898894663051719,0.00609760444407271
155,20150817,"KR7035510007",0.21839677709391,0.00190810742931258,0.00873688455801753
155,20150817,"KR7067830000",0.299127773731866,0.000736678787327247,0.00246275622666719
155,20150817,"KR7092230002",0.473228383919788,0.0036179723541603,0.00764529871220394
155,20150817,"KR7136490000",0.0955208439129871,0.000875750611933897,0.00916816242464991
156,20150818,"KR7000070003",0.0365854772917795,0.000643454818655301,0.0175877114715101
156,20150818,"KR7000320002",0.0133369580784482,0.000702615768614579,0.0526818607722827
156,20150818,"KR7000430009",0.489173185894391,0.00149115749951735,0.00304832223538778
156,20150818,"KR7000540005",0.222257812993899,0.00204630064020686,0.00920687832136202
156,20150818,"KR7000860007",0.0294500537352017,0.000621047748591435,0.0210881703026944
156,20150818,"KR7001940006",0.15669072025134,0.00167233446057477,0.0106728366420951
156,20150818,"KR7002390003",0.0750815507110908,0.000860038783683948,0.0114547285656542
156,20150818,"KR7002620003",0.174094762547648,0.00183507991282786,0.0105406956876467
156,20150818,"KR7003070000",0.099175412270679,0.00168909071037371,0.0170313454887758
156,20150818,"KR7003200003",0.169024913047499,0.00129979537190348,0.0076899632632156
156,20150818,"KR7004250007",0.650870323683208,0.00122853436812254,0.00188752555373917
156,20150818,"KR7004700001",0.522373466583279,0.0019855696265211,0.00380105375471737
156,20150818,"KR7004970000",0.0743218323114034,0.00140494779907482,0.0189035678397727
156,20150818,"KR7005720008",0.158219979198059,0.000481482508432006,0.00304312079215539
156,20150818,"KR7005810007",0.162858522579251,0.000976041456363406,0.00599318623861666
156,20150818,"KR7006220008",0.243901075271412,0.00152757489676973,0.00626309209612892
156,20150818,"KR7007160005",0.0135584098311315,0.000612417463023654,0.0451688266287304
156,20150818,"KR7007700008",0.0512700018951683,0.00101203818515794,0.019739382636015
156,20150818,"KR7013520002",0.0600888882409059,0.000744822971108233,0.0123953528333245
156,20150818,"KR7014280002",0.0363754695131573,0.00057173262980299,0.015717532651948
156,20150818,"KR7015350002",0.378741750955901,0.00175132011070077,0.00462404819717034
156,20150818,"KR7015360001",0.256292028880035,0.00122093993175832,0.00476386229058188
156,20150818,"KR7016800005",0.128519083013864,0.00254364143270041,0.0197919357425388
156,20150818,"KR7021820006",0.143406583472202,0.000739025775804808,0.00515336017295231
156,20150818,"KR7025000001",0.127301527335711,0.00061265566709758,0.004812634065905
156,20150818,"KR7033660002",0.113333715886728,0.000577959197691013,0.00509962276599719
156,20150818,"KR7035510007",0.146112788639813,0.00154146751276948,0.0105498466432626
156,20150818,"KR7067830000",0.454954468728474,0.00237567160277233,0.00522177880659564
156,20150818,"KR7092230002",0.229253995325861,0.00166533202374263,0.0072641352285945
156,20150818,"KR7136490000",0.034911162443895,0.00067939948536755,0.0194608096037878
157,20150819,"KR7000070003",0.0691269183318584,0.00111497738512775,0.0161294241380046
157,20150819,"KR7000320002",0.10729105696403,0.00148441983207264,0.0138354479308587
157,20150819,"KR7000430009",0.129729122436687,0.00104854492671567,0.00808257164637336
157,20150819,"KR7000540005",0.192941448421257,0.00278703003837643,0.0144449523997114
157,20150819,"KR7000860007",0.0781153264094633,0.000932295215604345,0.0119348565570533
157,20150819,"KR7001940006",0.200474382653358,0.00207761900430101,0.0103635136659502
157,20150819,"KR7002390003",0.0757797712015406,0.00132072351002754,0.0174284441492309
157,20150819,"KR7002620003",0.0935408379662638,0.00113973411128132,0.0121843478854912
157,20150819,"KR7003070000",0.148936193933126,0.00144736456535459,0.0097180176767809
157,20150819,"KR7003200003",0.290700211045306,0.00285453005333949,0.00981949769859164
157,20150819,"KR7004250007",0.327987299700828,0.00153226092436057,0.0046717080989362
157,20150819,"KR7004700001",0.218731987376661,0.00317470075270242,0.0145141128683457
157,20150819,"KR7004970000",0.0772393481437169,0.00131863900177739,0.0170721145823738
157,20150819,"KR7005720008",0.117750635506499,0.00087452727083474,0.00742694310797561
157,20150819,"KR7005810007",0.178831839893533,0.00150567772293885,0.00841951703810269
157,20150819,"KR7006220008",0.103018733250693,0.00190711551318916,0.018512317643707
157,20150819,"KR7007160005",0.0284121634529689,0.00078241616379874,0.0275380706257686
157,20150819,"KR7007700008",0.124486715736088,0.00197658827043296,0.0158779051945055
157,20150819,"KR7013520002",0.016968348711437,0.000449534574660136,0.026492535149112
157,20150819,"KR7014280002",0.213931548215407,0.00141689309509405,0.00662311429479951
157,20150819,"KR7015350002",0.289926269758489,0.00215120719133544,0.00741984226930322
157,20150819,"KR7015360001",0.127871425898012,0.000691242447224386,0.00540576162633634
157,20150819,"KR7016800005",0.355198517935249,0.00269078851188006,0.00757544971617979
157,20150819,"KR7021820006",0.28313444212869,0.00204243820681025,0.0072136692076548
157,20150819,"KR7025000001",0.226526117407286,0.000967627809337136,0.00427159490663664
157,20150819,"KR7033660002",0.0689681226785847,0.00107953658214021,0.0156526891006042
157,20150819,"KR7035510007",0.139490229120604,0.00177338832502397,0.0127133515817133
157,20150819,"KR7067830000",0.261725975509231,0.00125994205368739,0.00481397404761209
157,20150819,"KR7092230002",0.139487383350449,0.00121775716109327,0.00873023159401998
157,20150819,"KR7136490000",0.147942533758476,0.00146433517051088,0.00989799980647541
158,20150820,"KR7000070003",0.0752821304312276,0.0011524092890818,0.0153078729637515
158,20150820,"KR7000320002",0.0968627935506057,0.000660533127703464,0.00681926572103632
158,20150820,"KR7000430009",0.417611920570229,0.00178144890382352,0.00426579993547847
158,20150820,"KR7000540005",0.415138359438193,0.00185694935164821,0.00447308544110745
158,20150820,"KR7000860007",0.241913797046081,0.000471328141259308,0.00194833096340316
158,20150820,"KR7001940006",0.316995597976607,0.00268805323107271,0.00847978094405928
158,20150820,"KR7002390003",0.0420805843676277,0.00155289430108566,0.0369028692073082
158,20150820,"KR7002620003",0.0804981231774089,0.00154348351781758,0.0191741553329872
158,20150820,"KR7003070000",0.0917189547572392,0.0013840140414223,0.0150897275823247
158,20150820,"KR7003200003",0.397935896335964,0.00160091224405358,0.00402304054194191
158,20150820,"KR7004250007",0.348725522236494,0.000835474831350193,0.00239579491054171
158,20150820,"KR7004700001",0.0281799721401828,0.00326867267304019,0.11599275743709
158,20150820,"KR7004970000",0.0450430404338692,0.00064528821471919,0.0143260359092895
158,20150820,"KR7005720008",0.228558728527102,0.000762941426505969,0.00333805421224812
158,20150820,"KR7005810007",0.161406176584387,0.00106384958402687,0.00659113304422193
158,20150820,"KR7006220008",0.144401008592532,0.00261233139509998,0.018090811280075
158,20150820,"KR7007160005",0.111184396195276,0.00125313571591509,0.0112707876176633
158,20150820,"KR7007700008",0.0717546360475465,0.00194448424243257,0.0270990747015162
158,20150820,"KR7013520002",0.0339463746550899,0.000881428149548451,0.0259653102431157
158,20150820,"KR7014280002",0.224026286830216,0.00101984335877266,0.00455233791178074
158,20150820,"KR7015350002",0.273947126587952,0.00107897240665624,0.00393861552809472
158,20150820,"KR7015360001",0.0718924060599492,0.000631516653458938,0.00878419137804809
158,20150820,"KR7016800005",0.403498795737165,0.00224607473011319,0.00556649673764146
158,20150820,"KR7021820006",0.4208607761209,0.000892288180972133,0.00212015049061214
158,20150820,"KR7025000001",0.250009386738147,0.000763457224720683,0.0030537142412189
158,20150820,"KR7033660002",0.0895608228450755,0.000620337466746647,0.00692643777759526
158,20150820,"KR7035510007",0.117976327594943,0.00163876173995664,0.0138905979984656
158,20150820,"KR7067830000",0.15650872373787,0.000802885197102886,0.00512997089189485
158,20150820,"KR7092230002",0.375865151438251,0.00163658101114679,0.00435417065105504
158,20150820,"KR7136490000",0.0940891552262575,0.000489950939599789,0.00520730511844428
159,20150821,"KR7000070003",0.0731337715880673,0.00113677041279811,0.0155437137742748
159,20150821,"KR7000320002",0.117614499004287,0.00192136628953986,0.016336134624608
159,20150821,"KR7000430009",0.493122436369465,0.00377166263869652,0.00764853180574136
159,20150821,"KR7000540005",NA,NA,NA
159,20150821,"KR7000860007",0.0403287145013813,0.000708287477957303,0.0175628577978364
159,20150821,"KR7001940006",0.29535661974129,0.00227558145490582,0.00770452159460336
159,20150821,"KR7002390003",0.0708711264432564,0.00111973890280707,0.0157996487286483
159,20150821,"KR7002620003",0.123482682304244,0.00166368210515715,0.0134729994045487
159,20150821,"KR7003070000",0.17956088294808,0.00127938087643983,0.00712505338264437
159,20150821,"KR7003200003",0.0828928441048257,0.0010777784061234,0.0130020681249693
159,20150821,"KR7004250007",0.111642584963849,0.00102146802025237,0.0091494479510944
159,20150821,"KR7004700001",0.0445166319854956,0.000966745919216402,0.0217165107982874
159,20150821,"KR7004970000",0.163115979657977,0.00130942245592766,0.00802755474156042
159,20150821,"KR7005720008",0.0668495626073195,0.000669376694926918,0.0100131798746223
159,20150821,"KR7005810007",0.135576907083589,0.001372106215473,0.0101205009391978
159,20150821,"KR7006220008",0.106607341812629,0.00230177241809865,0.0215911247664744
159,20150821,"KR7007160005",0.0625492141735253,0.000830722526040501,0.0132811025209029
159,20150821,"KR7007700008",0.117186565919956,0.00195611914076286,0.0166923497194975
159,20150821,"KR7013520002",0.060850343717858,0.0014268688642838,0.0234488217667217
159,20150821,"KR7014280002",0.0775870195334218,0.00118026194221712,0.0152121057016336
159,20150821,"KR7015350002",0.273488151410603,0.0012204545101802,0.00446254985411733
159,20150821,"KR7015360001",0.167584931400412,0.00129513713843709,0.00772824339046695
159,20150821,"KR7016800005",0.104602396720728,0.00171524453410144,0.0163977555761067
159,20150821,"KR7021820006",0.292438867501856,0.00148616008370855,0.00508195130286202
159,20150821,"KR7025000001",0.24413714205292,0.00077605647617628,0.00317877267526978
159,20150821,"KR7033660002",0.21201503625188,0.00209700447650596,0.00989082903542113
159,20150821,"KR7035510007",0.183141695952915,0.00180441460458679,0.00985256030964515
159,20150821,"KR7067830000",0.15108933318668,0.00340506178704755,0.0225367450847135
159,20150821,"KR7092230002",0.204282712628893,0.00275137296120224,0.0134684571484053
159,20150821,"KR7136490000",0.0238013372934563,0.000610326135128579,0.0256425144353707
160,20150824,"KR7000070003",0.0350963775854221,0.000892622758472804,0.0254334726226438
160,20150824,"KR7000320002",0.0904283870059256,0.00160994749182976,0.0178035630749918
160,20150824,"KR7000430009",0.48954581733748,0.00281678588095949,0.00575387590129826
160,20150824,"KR7000540005",0.118618823985853,0.00189190025720536,0.0159494099977842
160,20150824,"KR7000860007",0.0528402358154266,0.000938766478200675,0.0177661296115299
160,20150824,"KR7001940006",0.197285720155507,0.0024901444587532,0.0126220207767212
160,20150824,"KR7002390003",0.0933597975802423,0.00104970202111979,0.0112436192914576
160,20150824,"KR7002620003",0.146436934864598,0.00197566901863538,0.0134916031973912
160,20150824,"KR7003070000",0.0479964481765278,0.00104526724963671,0.0217780125269329
160,20150824,"KR7003200003",0.332051020833166,0.0014291459489202,0.00430399504670777
160,20150824,"KR7004250007",0.316536746873349,0.00188522840284121,0.00595579635370272
160,20150824,"KR7004700001",0.0384233584939139,0.000966068426294283,0.0251427377554022
160,20150824,"KR7004970000",0.120503214773841,0.00157149052654758,0.0130410672403797
160,20150824,"KR7005720008",0.195266944843402,0.00151647802506314,0.00776617889054034
160,20150824,"KR7005810007",0.0939589591590855,0.000833813509960127,0.00887423101982606
160,20150824,"KR7006220008",0.0627260415622354,0.000726814596070923,0.0115871267813033
160,20150824,"KR7007160005",0.0220477976260498,0.000412996825397855,0.0187318857149656
160,20150824,"KR7007700008",0.0938774718881928,0.00121915197661484,0.0129866298281535
160,20150824,"KR7013520002",0.0272932474201977,0.000880805877923139,0.0322719339462448
160,20150824,"KR7014280002",0.166730969541644,0.00125816668303581,0.00754608868703038
160,20150824,"KR7015350002",0.430608073303807,0.00139972191821972,0.00325057054197907
160,20150824,"KR7015360001",0.142368647826409,0.000957364415140208,0.00672454525456706
160,20150824,"KR7016800005",0.230361898737603,0.00382050644137092,0.0165848018370552
160,20150824,"KR7021820006",0.0869270412015796,0.00179329738725333,0.0206299140344
160,20150824,"KR7025000001",0.135706634132577,0.00146823056229744,0.0108191509699008
160,20150824,"KR7033660002",0.219507347708373,0.0041609031315591,0.0189556439681786
160,20150824,"KR7035510007",0.107529948079864,0.00155492442122061,0.0144603847484957
160,20150824,"KR7067830000",0.13010293781016,0.00133288267741938,0.0102448315145985
160,20150824,"KR7092230002",0.471123767501799,0.00232989411329532,0.00494539709947115
160,20150824,"KR7136490000",0.142492975109466,0.00137312817656866,0.00963646225727127
161,20150825,"KR7000070003",0.0773685822687137,0.00118851086957485,0.01536167310714
161,20150825,"KR7000320002",0.0707144012239067,0.00142622563321262,0.0201688143932194
161,20150825,"KR7000430009",0.317527496775113,0.00153841036416063,0.00484496738010125
161,20150825,"KR7000540005",0.202813328145393,0.00554534779160795,0.0273421270796986
161,20150825,"KR7000860007",0.0777805730404099,0.000856286339465809,0.0110090001396742
161,20150825,"KR7001940006",0.251591131613124,0.00302758260524531,0.0120337413557997
161,20150825,"KR7002390003",0.0598928897960708,0.00158950066229116,0.0265390544303881
161,20150825,"KR7002620003",0.0949623201846397,0.00134167350682055,0.0141284827941427
161,20150825,"KR7003070000",0.034205400729002,0.000921410580486929,0.026937575963134
161,20150825,"KR7003200003",0.0478939097401446,0.00125108984506545,0.0261221072126586
161,20150825,"KR7004250007",0.211590559514714,0.00134590570358148,0.00636089675583038
161,20150825,"KR7004700001",0.0139143360950085,0.000755377419342524,0.0542877083164247
161,20150825,"KR7004970000",0.0655382312050883,0.00103589054061696,0.0158058971316354
161,20150825,"KR7005720008",0.283945556535694,0.000627122137540745,0.00220859993441
161,20150825,"KR7005810007",0.138298611548593,0.00150037447525518,0.0108488036029776
161,20150825,"KR7006220008",0.162561370387665,0.00125007661870384,0.00768987500365399
161,20150825,"KR7007160005",0.0430562370731861,0.000518525773303269,0.0120429886248975
161,20150825,"KR7007700008",0.137579409255495,0.001321390070376,0.00960456275780393
161,20150825,"KR7013520002",0.0373504861845934,0.000802509539906055,0.0214859195122627
161,20150825,"KR7014280002",0.0715145903381909,0.00105364440314119,0.0147332788758005
161,20150825,"KR7015350002",0.370432791003678,0.0016518593351554,0.00445926865891037
161,20150825,"KR7015360001",0.129367629659277,0.0013262223028338,0.010251577665346
161,20150825,"KR7016800005",0.277936539916649,0.00176005628969201,0.00633258329480476
161,20150825,"KR7021820006",0.222976390481234,0.00119895089562457,0.00537703069386387
161,20150825,"KR7025000001",0.39127955806792,0.00134281513348886,0.00343185608806012
161,20150825,"KR7033660002",0.318006882378985,0.00135000130382306,0.00424519524144824
161,20150825,"KR7035510007",0.138418333533382,0.00165887212440161,0.0119844827058371
161,20150825,"KR7067830000",0.105125172224338,0.000766417265971913,0.00729052090717502
161,20150825,"KR7092230002",0.165946893810279,0.00130184612562787,0.00784495627327757
161,20150825,"KR7136490000",0.0524920900989019,0.00085992002523014,0.0163818972269906
162,20150826,"KR7000070003",0.0736680911471848,0.00112079295832322,0.0152140898572211
162,20150826,"KR7000320002",0.111062341718241,0.00113064426050283,0.0101802667133672
162,20150826,"KR7000430009",0.258762843798627,0.000953728843509154,0.00368572562238247
162,20150826,"KR7000540005",0.34106271658337,0.00187850408997088,0.00550779665625425
162,20150826,"KR7000860007",0.103497478562295,0.000651014645707852,0.00629014981573688
162,20150826,"KR7001940006",0.238059472251699,0.00149174774327867,0.00626628182096217
162,20150826,"KR7002390003",0.0682936752365993,0.00092340105562703,0.0135210332791135
162,20150826,"KR7002620003",0.0394589759324364,0.000720976305339172,0.0182715412222979
162,20150826,"KR7003070000",0.131380307385964,0.0010629513078588,0.00809064409277186
162,20150826,"KR7003200003",0.20473531653952,0.00195043726526699,0.00952662832301576
162,20150826,"KR7004250007",NA,NA,NA
162,20150826,"KR7004700001",0.0337341511228662,0.000830762714719574,0.0246267561822966
162,20150826,"KR7004970000",0.184512252458976,0.00152261744064102,0.00825212103992687
162,20150826,"KR7005720008",0.0543018313206433,0.000603988454508335,0.0111228008304524
162,20150826,"KR7005810007",0.234773263062805,0.00141321600016997,0.00601949294282251
162,20150826,"KR7006220008",0.0843255281490762,0.00183048896520726,0.0217074118050136
162,20150826,"KR7007160005",0.0335783484865111,0.00082334545655582,0.0245201295973972
